target,platform,amount
0xf8C85bd74FeE26831336B51A90587145391a27Ba,balancer,624.1485
0xf8C85bd74FeE26831336B51A90587145391a27Ba,aura,0.0000
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,balancer,146.9073
0x0d1b58fB1fC10F2160178DE1eAE2d520335ee372,aura,1286.8301
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,balancer,853.1680
0xf8A95653CC7ee59AfA2304DcC518c431a15C292C,aura,0.0000
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,balancer,258.6532
0x8135d6AbFd42707A87A7b94c5CFA3529f9b432AD,aura,880.8846
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,balancer,80.0086
0xa86e8e8CfAe8C9847fA9381d4631c13c7b3466bd,aura,0.0000
0x1e916950A659Da9813EE34479BFf04C732E03deb,balancer,255.4009
0x1e916950A659Da9813EE34479BFf04C732E03deb,aura,0.0000
0x9965713498c74aee49cEf80B2195461F188F24f8,balancer,647.2075
0x9965713498c74aee49cEf80B2195461F188F24f8,aura,0.0000
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,balancer,439.1987
0x5B5BAD6A124C5f45b4289908bA15Ff0047928648,aura,908.2574
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,balancer,263.1752
0xC859BF9d7B8C557bBd229565124c2C09269F3aEF,aura,857.5633
0xf697535848B535900c76f70F1e36EC3985D27862,balancer,813.8223
0xf697535848B535900c76f70F1e36EC3985D27862,aura,0.0000
0x79eF6103A513951a3b25743DB509E267685726B7,balancer,6170.4131
0x79eF6103A513951a3b25743DB509E267685726B7,aura,0.0000
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,balancer,696.2696
0xf7B0751Fea697cf1A541A5f57D11058a8fB794ee,aura,3862.6626
0x0021e01B9fAb840567a8291b864fF783894EabC6,balancer,644.2732
0x0021e01B9fAb840567a8291b864fF783894EabC6,aura,2894.2322
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,balancer,560.2591
0xa8B309a75f0D64ED632d45A003c68A30e59A1D8b,aura,2215.4381
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,balancer,677.3183
0x5C0F23A5c1be65Fa710d385814a7Fd1Bda480b1C,aura,6538.5379
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,balancer,582.1992
0xAC08fde28aa2D123B61a5dB3074cAF72760FfeEB,aura,0.0000
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,balancer,342.7693
0xe77D45b5dE97aC7717E4EdE6bE16E3D805fF02A5,aura,1190.0695
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,balancer,918.3143
0x183D73dA7adC5011EC3C46e33BB50271e59EC976,aura,0.0000
0x15C84754c7445D0DF6c613f1490cA07654347c1B,balancer,383.9717
0x15C84754c7445D0DF6c613f1490cA07654347c1B,aura,1396.8188
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,balancer,274.5132
0xA00DB7d9c465e95e4AA814A9340B9A161364470a,aura,918.6344
0x10A19e7eE7d7F8a52822f6817de8ea18204F2e4f,payment,43891.42996051305518099197935
