,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xdacf5fa19b1f720111609043ac67a9818262850c000000000000000000000635,mainnet,osETH/wETH-BPT,214.33,114.84,61.83,0,0,0,-176.67,0,2024-04-25 03:42:59+00:00
0x1ee442b5326009bb18f2f472d3e0061513d1a0ff000200000000000000000464,mainnet,50rETH-50BADGER,102.62,54.98,29.61,0,0,0,-84.59,0,2024-04-13 18:29:11+00:00
0x6aa5a6b9257ca6e18b2da94e1a5fbe57ce2947ca00000000000000000000067b,mainnet,genETH/wstETH,72.33,38.75,20.87,0,0,0,-59.62,0,2024-04-12 14:53:35+00:00
0xe3e0022d25194431a98e8bf5034d2617c96e1d44000000000000000000000670,mainnet,InstETH/wstETH,60.19,32.25,17.37,0,0,0,-49.61,0,2024-04-12 14:54:47+00:00
0xed0df9cd16d806e8a523805e53cf0c56e6db4d1d000000000000000000000687,mainnet,ShezUSD/sDAI,58.23,31.20,16.80,0,0,0,-48.00,0,2024-04-25 07:56:23+00:00
0xb91159aa527d4769cb9faf3e4adb760c7e8c8ea700000000000000000000067c,mainnet,ETHx/wstETH,0.10,0.05,0.03,0,0,0,-0.08,0,2024-04-25 05:13:11+00:00
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-03-16 03:47:35+00:00
0x70d5e3234f6329c1d5a26796dcf4e109d69a34880000000000000000000005e7,mainnet,uniETH/wstETH/rETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-03-15 01:40:47+00:00
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-09 01:56:35+00:00
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.00,0.00,0.00,0,0,0,0.00,0,2024-03-14 02:53:59+00:00
0x51c72451eddfcc08aae540fd36434bb7ba340d33000000000000000000000683,mainnet,mstETH/wstETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-03-26 02:07:47+00:00
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-15 21:20:11+00:00
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,7269.41,19060.28,10263.23,29323.51,18921.06,10402.45,0,0,2024-04-25 08:29:40+00:00
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1346.99,966.49,520.42,1564.14,0,1564.14,77.23,0,2024-04-25 19:29:07+00:00
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,471.92,338.61,182.33,548.00,0,548.00,27.06,0,2024-04-25 18:32:29+00:00
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,94.48,67.79,36.50,0,0,0,-104.29,0,2024-04-25 15:35:07+00:00
0x98bedb6a3c0b6feebbe662e6419481a6877d9681000000000000000000000104,base,sfrxETH/cbETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-02 23:43:41+00:00
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,12380.55,4863.80,2618.97,7520.94,4852.90,2668.04,38.17,0,2024-04-25 17:04:32+00:00
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,5127.83,2014.51,1084.74,3115.05,2009.99,1105.06,15.80,0,2024-04-25 15:27:45+00:00
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,76.67,30.12,16.22,0,0,0,-46.34,0,2024-04-22 08:26:10+00:00
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,12.63,4.96,2.67,0,0,0,-7.63,0,2024-04-25 15:51:50+00:00
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,24799.41,10888.21,5862.88,16751.10,10808.69,5942.41,0.00,0,2024-04-25 19:32:27+00:00
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,5159.56,2265.31,1219.78,3485.09,2248.76,1236.33,0.00,0,2024-04-25 07:21:19+00:00
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3937.00,1728.54,930.75,2659.30,1715.92,943.38,0.00,0,2024-04-25 10:47:44+00:00
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3493.97,1534.03,826.02,2360.05,1522.83,837.22,0.00,0,2024-04-25 19:15:16+00:00
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3157.72,1386.40,746.52,2132.92,0,2132.92,0.00,0,2024-04-25 13:51:40+00:00
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3128.24,1373.46,739.55,2113.01,0,2113.01,0.00,0,2024-04-24 19:44:20+00:00
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,2626.28,1153.07,620.88,1773.96,0,1773.96,0.00,0,2024-04-24 06:39:33+00:00
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2055.97,902.68,486.06,1388.73,0,1388.73,0.00,0,2024-04-24 13:55:52+00:00
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1209.09,530.85,285.84,816.70,0,816.70,0.00,0,2024-04-25 09:38:53+00:00
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,854.33,375.09,201.97,577.07,0,577.07,0.00,0,2024-04-25 17:50:46+00:00
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-01-02 18:27:12+00:00
0xa1a8bf131571a2139feb79401aa4a2e9482df6270002000000000000000004b4,arbitrum,50wstETH/50-4Pool,0.00,0.00,0.00,0,0,0,0.00,0,2024-02-16 15:49:05+00:00
0x4b3af34eb1135d59df8b9cdc2ff07d30d05334c400000000000000000000050d,arbitrum,weETH/rETH,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-07 13:56:07+00:00
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-25 17:43:30+00:00
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-25 17:06:45+00:00
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-25 17:13:58+00:00
0x2f0cdf8596be980ef24924ca7bf54e630ca526b2000000000000000000000529,arbitrum,sUSDe/USDC,0.00,0.00,0.00,0,0,0,0.00,0,2024-04-07 19:43:13+00:00
